Price,Yield,MacDur
95.51732119,0.060649019,4.269095646
95.60025486,0.060446507,4.269788708
95.89420963,0.059730382,4.272239701
95.89969363,0.059717047,4.272285345
95.90578824,0.059702228,4.272336068
96.10953121,0.059207467,4.274029598
96.11834695,0.059186087,4.274102782
96.57513195,0.058081465,4.277884331
96.9421032,0.057198502,4.280907544
96.81356143,0.057507333,4.279850073
96.44663171,0.058391585,4.2768226
96.43438995,0.058421155,4.276721368
96.96606568,0.057140983,4.281104498
97.21018156,0.056555977,4.283107784
97.68504659,0.055422957,4.286988229
98.50585466,0.05347979,4.293645011
98.83781336,0.052699343,4.296319223
99.83961197,0.05036272,4.304327787
100.0327043,0.049915529,4.305860856
100.8747106,0.047977329,4.312506766
100.8528545,0.048027398,4.312335058
100.6662433,0.048455413,4.310867256
100.2991888,0.049300036,4.307971086
100.6264403,0.048546827,4.310553781
100.4907231,0.048858845,4.309483855
100.2631004,0.049383276,4.307685685
100.3829852,0.049106893,4.308633329
101.2255083,0.047175461,4.315256943
101.179739,0.047279896,4.314898738
101.6739453,0.046155167,4.318756805
102.2497786,0.044852776,4.323225226
101.6521273,0.046204685,4.318586932
101.9026554,0.045636843,4.320535022
101.4178061,0.046737289,4.316759907
100.7765674,0.048202258,4.311735391
100.9462702,0.047813488,4.313068662
100.6026667,0.048601448,4.310366481
101.1641016,0.04731559,4.314776313
100.3889144,0.049093233,4.308680164
100.1758079,0.049584766,4.306994857
100.232722,0.049453372,4.30744535
100.7588818,0.048242818,4.311596298
101.1104368,0.047438135,4.314356007
101.5558614,0.046423319,4.317836919
101.0207542,0.047643097,4.313653038
100.6189367,0.048564065,4.31049467
100.9781819,0.047740468,4.313319091
101.4541789,0.04665452,4.317043824
101.5962123,0.046331646,4.318151394
101.7858241,0.045901445,4.31962723
101.7587273,0.045962866,4.319416515
102.1571143,0.045061774,4.322508097
102.3247109,0.044683934,4.323804586
102.5899394,0.044087475,4.325851396
102.3328849,0.044665525,4.323867756
104.2352682,0.040427546,4.338415503
104.998062,0.038753787,4.344164033
105.1025707,0.038525585,4.344947926
105.392301,0.037894334,4.347116495
104.9058463,0.038955368,4.343471609
105.1285568,0.038468884,4.345142703
105.1462956,0.038430188,4.345275632
106.1284675,0.036299558,4.352596204
106.818182,0.034817187,4.35769111
104.9948967,0.038760703,4.344140276
103.7330209,0.041537501,4.334604302
103.744022,0.041513121,4.334688006
103.8335203,0.041314894,4.335368599
103.0562414,0.043043228,4.329435351
102.8675509,0.043465113,4.327987322
102.6821568,0.043880518,4.32656164
102.7777313,0.043666258,4.327296974
103.5064226,0.042040353,4.332877927
104.05235,0.04083106,4.337029889
103.2225922,0.042672045,4.330709441
103.086906,0.042974752,4.329670389
103.5452424,0.041954115,4.333173987
103.4057743,0.042264122,4.332109742
103.6682435,0.041681119,4.334111223
103.5171498,0.042016519,4.332959751
102.392177,0.04453204,4.324325805
101.4088248,0.046757732,4.316689782
101.0867259,0.047492303,4.31417022
100.9173204,0.047879754,4.312841399
101.3182957,0.046963912,4.315982557
101.8955422,0.045652943,4.320479786
102.0868501,0.0452204,4.321963828
102.3622739,0.04459935,4.324094832
102.5481433,0.044181347,4.32552925
102.6357917,0.043984545,4.326204634
102.2646754,0.044819198,4.323340443
102.7026665,0.043834519,4.326719504
103.0537761,0.043048734,4.329416451
103.3286661,0.042435728,4.331520647
103.8273937,0.041328457,4.33532203
104.4663299,0.039919019,4.340161857
104.5181794,0.03980509,4.340553129
104.6566094,0.039501242,4.341596685
105.2628399,0.038176145,4.346148345
105.5929845,0.037458291,4.348614599
106.9323676,0.03457286,4.358530992
107.087463,0.034241489,4.359670152
108.2156936,0.031847822,4.36790096
108.3668559,0.031529346,4.368996339
108.0398236,0.032219013,4.366624354
108.1722632,0.03193942,4.367585926
109.3954005,0.029376137,4.376403868
109.1392002,0.029910247,4.374566131
109.8528363,0.028426152,4.379672982
110.5191407,0.027050685,4.384407314
110.8914282,0.0262864,4.3870385
110.9307351,0.026205881,4.387315722
108.8343782,0.030547644,4.372373248
108.5000547,0.031249149,4.369960113
110.0615686,0.027994209,4.38115959
109.8188585,0.028496556,4.379430687
109.9111763,0.028305328,4.380088806
108.9607101,0.030283224,4.373282921
108.3518231,0.031560994,4.368887483
108.457577,0.031338461,4.369652907
109.30983,0.029554365,4.375790609
109.503712,0.029150779,4.377179325
110.1290621,0.027854746,4.381639601
110.0412875,0.028036135,4.381015287
109.0573416,0.030081211,4.373977924
109.1165799,0.029957475,4.374403639
109.8227514,0.028488488,4.379458451
109.5820694,0.028987907,4.377739784
109.5438848,0.029067259,4.377466722
109.9251915,0.028276313,4.380188663
110.2487147,0.027607753,4.382489748
110.7695461,0.026536284,4.386178186
111.493227,0.025057296,4.391270712
111.4501877,0.02514494,4.390968893
109.7648779,0.028608459,4.379045577
109.9674415,0.02817788,4.377788252
110.4124384,0.027258852,4.380950298
110.0243042,0.028060201,4.378193113
109.7233255,0.028683898,4.376047459
109.7799242,0.028566459,4.376451455
110.2203064,0.027655117,4.379586826
111.0723117,0.025904036,4.385612741
111.9230735,0.024171188,4.391577889
112.7463256,0.022509039,4.397301528
112.8955247,0.022209331,4.398333773
113.155334,0.02168854,4.400127609
113.8563926,0.020290235,4.404944893
113.1707175,0.021657747,4.400233677
112.725906,0.022550093,4.397160134
112.10361,0.023805457,4.39283713
111.5786143,0.024870919,4.389168901
110.5327147,0.0270112,4.381802477
109.3136553,0.029536069,4.373116212
108.2330444,0.031802026,4.365324167
108.5311964,0.031174175,4.367482856
108.0231714,0.0322452,4.36380059
107.8252359,0.032664095,4.362360594
107.3563076,0.033660119,4.358937101
107.2830788,0.033816122,4.35840095
108.5978526,0.031034088,4.367964542
109.1965626,0.029780328,4.37227611
109.3298667,0.029502275,4.373232444
109.955334,0.028202946,4.377702017
109.0611223,0.030063245,4.371303095
108.1506873,0.031975813,4.364726694
108.5148285,0.03120859,4.367364523
108.6098133,0.031008961,4.36805094
107.899125,0.032507616,4.362898494
107.9385606,0.032424153,4.363185407
108.8736641,0.030455503,4.369954118
108.3430677,0.031570102,4.366121546
107.742198,0.032840099,4.361755594
108.3622143,0.03152977,4.366260214
108.6947237,0.030830679,4.368663977
108.5988486,0.031031995,4.367971737
108.3230028,0.031612377,4.365976197
108.5153792,0.031207432,4.367368505
109.6483645,0.028839547,4.37551203
109.5517342,0.029040376,4.374821211
108.8835661,0.030434763,4.37002544
108.8820371,0.030437965,4.370014427
109.3526061,0.029454884,4.373395446
109.4515043,0.029248905,4.374103928
109.5983486,0.02894347,4.375154548
109.7324243,0.028665014,4.376112421
110.9718397,0.026109708,4.384904866
111.0610868,0.025927003,4.385533692
111.0177599,0.026027733,4.387929093
110.0578538,0.028001888,4.381133161
108.6367257,0.030962068,4.370947616
107.8292837,0.032664314,4.365092981
107.3024049,0.033783184,4.361245788
106.7831708,0.034892163,4.357433384
106.1334257,0.036288861,4.352632964
105.1134387,0.038501869,4.345029393
105.4727104,0.037719504,4.347717141
105.6981264,0.037230229,4.349398193
105.3180449,0.038055925,4.34656135
104.9824005,0.038788008,4.344046483
104.996539,0.038757114,4.344152602
105.3633209,0.037957382,4.34689989
105.7274258,0.037166723,4.349616396
106.4704683,0.035563099,4.355127241
106.5081001,0.035482233,4.355405178
106.3542794,0.035812986,4.354268401
105.8446915,0.036912762,4.350489026
106.6348231,0.03521017,4.356340295
107.2808832,0.033829024,4.361088184
107.5606078,0.033234063,4.363133821
107.3722282,0.033634537,4.361756859
107.6445487,0.03305588,4.363746506
107.4946588,0.033374169,4.362652077
107.815385,0.032693746,4.364991769
108.0719775,0.032151096,4.366857928
107.7826384,0.032763109,4.364753245
107.2725201,0.03384684,4.361026932
107.9797528,0.032345961,4.366187771
108.062414,0.032171294,4.366788465
108.0096951,0.032282673,4.36640542
107.5827426,0.033187061,4.363295435
106.9124052,0.034615552,4.358384234
106.9368363,0.034563304,4.35856384
